class,new_name,original_path
clothes,clothes_0036.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes36.jpg
clothes,clothes_0037.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes37.jpg
clothes,clothes_0038.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes38.jpg
clothes,clothes_0039.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes39.jpg
clothes,clothes_0040.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes40.jpg
clothes,clothes_0041.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes41.jpg
clothes,clothes_0042.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes42.jpg
clothes,clothes_0043.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes43.jpg
clothes,clothes_0044.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes44.jpg
clothes,clothes_0045.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes45.jpg
clothes,clothes_0046.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes46.jpg
clothes,clothes_0047.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes47.jpg
clothes,clothes_0048.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes48.jpg
clothes,clothes_0049.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes49.jpg
clothes,clothes_0050.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes50.jpg
clothes,clothes_0051.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes51.jpg
clothes,clothes_0052.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes52.jpg
clothes,clothes_0053.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes53.jpg
clothes,clothes_0054.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes54.jpg
clothes,clothes_0055.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes55.jpg
clothes,clothes_0056.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes56.jpg
clothes,clothes_0057.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes57.jpg
clothes,clothes_0058.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes58.jpg
clothes,clothes_0059.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes59.jpg
clothes,clothes_0060.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes60.jpg
clothes,clothes_0061.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes61.jpg
clothes,clothes_0062.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes62.jpg
clothes,clothes_0063.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes63.jpg
clothes,clothes_0064.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes64.jpg
clothes,clothes_0065.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes65.jpg
clothes,clothes_0066.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes66.jpg
clothes,clothes_0067.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes67.jpg
clothes,clothes_0068.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes68.jpg
clothes,clothes_0069.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes69.jpg
clothes,clothes_0070.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes70.jpg
clothes,clothes_0071.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes71.jpg
clothes,clothes_0072.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes72.jpg
clothes,clothes_0073.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes73.jpg
clothes,clothes_0074.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes74.jpg
clothes,clothes_0075.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes75.jpg
clothes,clothes_0076.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes76.jpg
clothes,clothes_0077.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes77.jpg
clothes,clothes_0078.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes78.jpg
clothes,clothes_0079.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes79.jpg
clothes,clothes_0080.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes80.jpg
clothes,clothes_0081.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes81.jpg
clothes,clothes_0082.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes82.jpg
clothes,clothes_0083.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes83.jpg
clothes,clothes_0084.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes84.jpg
clothes,clothes_0085.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes85.jpg
clothes,clothes_0086.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes86.jpg
clothes,clothes_0087.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes87.jpg
clothes,clothes_0088.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes88.jpg
clothes,clothes_0089.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes89.jpg
clothes,clothes_0090.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes90.jpg
clothes,clothes_0091.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes91.jpg
clothes,clothes_0092.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes92.jpg
clothes,clothes_0093.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes93.jpg
clothes,clothes_0094.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes94.jpg
clothes,clothes_0095.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes95.jpg
clothes,clothes_0096.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes96.jpg
clothes,clothes_0097.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes97.jpg
clothes,clothes_0098.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes98.jpg
clothes,clothes_0099.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes99.jpg
clothes,clothes_0100.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes100.jpg
clothes,clothes_0101.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes101.jpg
clothes,clothes_0102.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes102.jpg
clothes,clothes_0103.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes103.jpg
clothes,clothes_0104.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes104.jpg
clothes,clothes_0105.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes105.jpg
clothes,clothes_0106.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes106.jpg
clothes,clothes_0107.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes107.jpg
clothes,clothes_0108.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes108.jpg
clothes,clothes_0109.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes109.jpg
clothes,clothes_0110.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes110.jpg
clothes,clothes_0111.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes111.jpg
clothes,clothes_0112.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes112.jpg
clothes,clothes_0113.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes113.jpg
clothes,clothes_0114.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes114.jpg
clothes,clothes_0115.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes115.jpg
clothes,clothes_0116.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes116.jpg
clothes,clothes_0117.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes117.jpg
clothes,clothes_0118.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes118.jpg
clothes,clothes_0119.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes119.jpg
clothes,clothes_0120.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes120.jpg
clothes,clothes_0121.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes121.jpg
clothes,clothes_0122.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes122.jpg
clothes,clothes_0123.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes123.jpg
clothes,clothes_0124.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes124.jpg
clothes,clothes_0125.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes125.jpg
clothes,clothes_0126.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes126.jpg
clothes,clothes_0127.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes127.jpg
clothes,clothes_0128.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes128.jpg
clothes,clothes_0129.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes129.jpg
clothes,clothes_0130.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes130.jpg
clothes,clothes_0131.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes131.jpg
clothes,clothes_0132.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes132.jpg
clothes,clothes_0133.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes133.jpg
clothes,clothes_0134.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes134.jpg
clothes,clothes_0135.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes135.jpg
clothes,clothes_0136.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes136.jpg
clothes,clothes_0137.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes137.jpg
clothes,clothes_0138.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes138.jpg
clothes,clothes_0139.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes139.jpg
clothes,clothes_0140.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes140.jpg
clothes,clothes_0141.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes141.jpg
clothes,clothes_0142.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes142.jpg
clothes,clothes_0143.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes143.jpg
clothes,clothes_0144.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes144.jpg
clothes,clothes_0145.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes145.jpg
clothes,clothes_0146.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes146.jpg
clothes,clothes_0147.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes147.jpg
clothes,clothes_0148.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes148.jpg
clothes,clothes_0149.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes149.jpg
clothes,clothes_0150.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes150.jpg
clothes,clothes_0151.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes151.jpg
clothes,clothes_0152.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes152.jpg
clothes,clothes_0153.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes153.jpg
clothes,clothes_0154.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes154.jpg
clothes,clothes_0155.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes155.jpg
clothes,clothes_0156.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes156.jpg
clothes,clothes_0157.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes157.jpg
clothes,clothes_0158.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes158.jpg
clothes,clothes_0159.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes159.jpg
clothes,clothes_0160.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes160.jpg
clothes,clothes_0161.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes161.jpg
clothes,clothes_0162.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes162.jpg
clothes,clothes_0163.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes163.jpg
clothes,clothes_0164.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes164.jpg
clothes,clothes_0165.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes165.jpg
clothes,clothes_0166.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes166.jpg
clothes,clothes_0167.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes167.jpg
clothes,clothes_0168.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes168.jpg
clothes,clothes_0169.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes169.jpg
clothes,clothes_0170.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes170.jpg
clothes,clothes_0171.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes171.jpg
clothes,clothes_0172.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes172.jpg
clothes,clothes_0173.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes173.jpg
clothes,clothes_0174.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes174.jpg
clothes,clothes_0175.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes175.jpg
clothes,clothes_0176.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes176.jpg
clothes,clothes_0177.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes177.jpg
clothes,clothes_0178.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes178.jpg
clothes,clothes_0179.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes179.jpg
clothes,clothes_0180.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes180.jpg
clothes,clothes_0181.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes181.jpg
clothes,clothes_0182.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes182.jpg
clothes,clothes_0183.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes183.jpg
clothes,clothes_0184.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes184.jpg
clothes,clothes_0185.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes185.jpg
clothes,clothes_0186.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes186.jpg
clothes,clothes_0187.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes187.jpg
clothes,clothes_0188.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes188.jpg
clothes,clothes_0189.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes189.jpg
clothes,clothes_0190.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes190.jpg
clothes,clothes_0191.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes191.jpg
clothes,clothes_0192.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes192.jpg
clothes,clothes_0193.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes193.jpg
clothes,clothes_0194.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes194.jpg
clothes,clothes_0195.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes195.jpg
clothes,clothes_0196.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes196.jpg
clothes,clothes_0197.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes197.jpg
clothes,clothes_0198.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes198.jpg
clothes,clothes_0199.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes199.jpg
clothes,clothes_0200.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes200.jpg
clothes,clothes_0201.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes201.jpg
clothes,clothes_0202.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes202.jpg
clothes,clothes_0203.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes203.jpg
clothes,clothes_0204.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes204.jpg
clothes,clothes_0205.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes205.jpg
clothes,clothes_0206.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes206.jpg
clothes,clothes_0207.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes207.jpg
clothes,clothes_0208.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes208.jpg
clothes,clothes_0209.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes209.jpg
clothes,clothes_0210.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes210.jpg
clothes,clothes_0211.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes211.jpg
clothes,clothes_0212.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes212.jpg
clothes,clothes_0213.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes213.jpg
clothes,clothes_0214.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes214.jpg
clothes,clothes_0215.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes215.jpg
clothes,clothes_0216.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes216.jpg
clothes,clothes_0217.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes217.jpg
clothes,clothes_0218.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes218.jpg
clothes,clothes_0219.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes219.jpg
clothes,clothes_0220.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes220.jpg
clothes,clothes_0221.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes221.jpg
clothes,clothes_0222.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes222.jpg
clothes,clothes_0223.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes223.jpg
clothes,clothes_0224.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes224.jpg
clothes,clothes_0225.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes225.jpg
clothes,clothes_0226.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes226.jpg
clothes,clothes_0227.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes227.jpg
clothes,clothes_0228.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes228.jpg
clothes,clothes_0229.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes229.jpg
clothes,clothes_0230.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes230.jpg
clothes,clothes_0231.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes231.jpg
clothes,clothes_0232.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes232.jpg
clothes,clothes_0233.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes233.jpg
clothes,clothes_0234.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes234.jpg
clothes,clothes_0235.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes235.jpg
clothes,clothes_0236.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes236.jpg
clothes,clothes_0237.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes237.jpg
clothes,clothes_0238.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes238.jpg
clothes,clothes_0239.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes239.jpg
clothes,clothes_0240.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes240.jpg
clothes,clothes_0241.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes241.jpg
clothes,clothes_0242.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes242.jpg
clothes,clothes_0243.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes243.jpg
clothes,clothes_0244.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes244.jpg
clothes,clothes_0245.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes245.jpg
clothes,clothes_0246.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes246.jpg
clothes,clothes_0247.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes247.jpg
clothes,clothes_0248.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes248.jpg
clothes,clothes_0249.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes249.jpg
clothes,clothes_0250.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes250.jpg
clothes,clothes_0251.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes251.jpg
clothes,clothes_0252.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes252.jpg
clothes,clothes_0253.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes253.jpg
clothes,clothes_0254.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes254.jpg
clothes,clothes_0255.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes255.jpg
clothes,clothes_0256.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes256.jpg
clothes,clothes_0257.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes257.jpg
clothes,clothes_0258.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes258.jpg
clothes,clothes_0259.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes259.jpg
clothes,clothes_0260.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes260.jpg
clothes,clothes_0261.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes261.jpg
clothes,clothes_0262.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes262.jpg
clothes,clothes_0263.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes263.jpg
clothes,clothes_0264.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes264.jpg
clothes,clothes_0265.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes265.jpg
clothes,clothes_0266.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes266.jpg
clothes,clothes_0267.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes267.jpg
clothes,clothes_0268.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes268.jpg
clothes,clothes_0269.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes269.jpg
clothes,clothes_0270.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes270.jpg
clothes,clothes_0271.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes271.jpg
clothes,clothes_0272.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes272.jpg
clothes,clothes_0273.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes273.jpg
clothes,clothes_0274.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes274.jpg
clothes,clothes_0275.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes275.jpg
clothes,clothes_0276.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes276.jpg
clothes,clothes_0277.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes277.jpg
clothes,clothes_0278.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes278.jpg
clothes,clothes_0279.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes279.jpg
clothes,clothes_0280.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes280.jpg
clothes,clothes_0281.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes281.jpg
clothes,clothes_0282.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes282.jpg
clothes,clothes_0283.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes283.jpg
clothes,clothes_0284.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes284.jpg
clothes,clothes_0285.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes285.jpg
clothes,clothes_0286.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes286.jpg
clothes,clothes_0287.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes287.jpg
clothes,clothes_0288.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes288.jpg
clothes,clothes_0289.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes289.jpg
clothes,clothes_0290.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes290.jpg
clothes,clothes_0291.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes291.jpg
clothes,clothes_0292.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes292.jpg
clothes,clothes_0293.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes293.jpg
clothes,clothes_0294.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes294.jpg
clothes,clothes_0295.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes295.jpg
clothes,clothes_0296.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes296.jpg
clothes,clothes_0297.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes297.jpg
clothes,clothes_0298.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes298.jpg
clothes,clothes_0299.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes299.jpg
clothes,clothes_0300.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes300.jpg
clothes,clothes_0301.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes301.jpg
clothes,clothes_0302.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes302.jpg
clothes,clothes_0303.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes303.jpg
clothes,clothes_0304.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes304.jpg
clothes,clothes_0305.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes305.jpg
clothes,clothes_0306.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes306.jpg
clothes,clothes_0307.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes307.jpg
clothes,clothes_0308.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes308.jpg
clothes,clothes_0309.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes309.jpg
clothes,clothes_0310.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes310.jpg
clothes,clothes_0311.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes311.jpg
clothes,clothes_0312.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes312.jpg
clothes,clothes_0313.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes313.jpg
clothes,clothes_0314.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes314.jpg
clothes,clothes_0315.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes315.jpg
clothes,clothes_0316.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes316.jpg
clothes,clothes_0317.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes317.jpg
clothes,clothes_0318.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes318.jpg
clothes,clothes_0319.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes319.jpg
clothes,clothes_0320.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes320.jpg
clothes,clothes_0321.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes321.jpg
clothes,clothes_0322.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes322.jpg
clothes,clothes_0323.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes323.jpg
clothes,clothes_0324.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes324.jpg
clothes,clothes_0325.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes325.jpg
clothes,clothes_0326.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes326.jpg
clothes,clothes_0327.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes327.jpg
clothes,clothes_0328.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes328.jpg
clothes,clothes_0329.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes329.jpg
clothes,clothes_0330.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes330.jpg
clothes,clothes_0331.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes331.jpg
clothes,clothes_0332.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes332.jpg
clothes,clothes_0333.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes333.jpg
clothes,clothes_0334.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes334.jpg
clothes,clothes_0335.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes335.jpg
clothes,clothes_0336.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes336.jpg
clothes,clothes_0337.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes337.jpg
clothes,clothes_0338.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes338.jpg
clothes,clothes_0339.jpg,D:\Download\garbage classification\garbage classification\clothes\clothes339.jpg
